600	0.0
1200	0.0
1800	0.0
2400	1.0
3000	0.0
3600	0.0
4200	1.0
4800	0.0
5400	0.0
6000	1.0
6600	0.0
7200	0.0
7800	1.0
8400	0.0
9000	0.0
9600	1.0
10200	0.0
10800	1.0
11400	0.0
12000	0.0
12600	1.0
13200	0.0
13800	0.0
14400	0.0
15000	0.0
15600	0.0
16200	1.0
16800	1.0
17400	0.0
18000	1.0
18600	0.0
19200	0.0
19800	1.0
20400	0.0
21000	1.0
21600	0.0
22200	0.0
22800	1.0
23400	0.0
24000	1.0
24600	0.0
25200	1.0
25800	0.0
26400	1.0
27000	1.0
27600	0.0
28200	0.0
28800	1.0
29400	0.0
30000	0.0
30600	0.0
31200	1.0
31800	0.0
32400	0.0
33000	1.0
33600	0.0
34200	0.0
34800	1.0
35400	0.0
36000	1.0
36600	0.0
37200	0.0
37800	0.0
38400	0.0
39000	1.0
39600	0.0
40200	0.0
40800	1.0
41400	1.0
42000	0.0
42600	0.0
43200	1.0
43800	0.0
44400	0.0
45000	1.0
45600	0.0
46200	0.0
46800	0.0
47400	0.0
48000	1.0
48600	0.0
49200	1.0
49800	0.0
50400	0.0
51000	0.0
51600	0.0
52200	1.0
52800	1.0
53400	0.0
54000	0.0
54600	1.0
55200	0.0
55800	0.0
56400	1.0
57000	0.0
57600	0.0
58200	1.0
58800	0.0
59400	0.0
60000	1.0
60600	0.0
61200	1.0
61800	0.0
62400	1.0
63000	0.0
63600	0.0
64200	0.0
64800	0.0
65400	1.0
66000	0.0
66600	1.0
67200	0.0
67800	0.0
68400	0.0
69000	1.0
69600	0.0
70200	1.0
70800	0.0
71400	1.0
72000	0.0
72600	1.0
73200	0.0
73800	0.0
74400	0.0
75000	1.0
75600	0.0
76200	1.0
76800	0.0
77400	0.0
78000	1.0
78600	0.0
79200	0.0
79800	1.0
80400	0.0
81000	0.0
81600	0.0
82200	0.0
82800	0.0
83400	1.0
84000	0.0
84600	0.0
85200	1.0
85800	1.0
86400	0.0
87000	1.0
87600	0.0
88200	1.0
88800	0.0
89400	0.0
90000	0.0
90600	0.0
91200	0.0
91800	1.0
92400	0.0
93000	0.0
93600	0.0
94200	1.0
94800	0.0
95400	0.0
96000	1.0
96600	0.0
97200	0.0
97800	0.0
98400	0.0
99000	1.0
99600	0.0
100200	0.0
100800	0.0
101400	1.0
102000	0.0
102600	0.0
103200	0.0
103800	1.0
104400	1.0
105000	0.0
105600	1.0
106200	0.0
106800	1.0
107400	0.0
108000	0.0
108600	0.0
109200	1.0
109800	0.0
110400	0.0
111000	1.0
111600	0.0
112200	0.0
112800	0.0
113400	0.0
114000	2.0
114600	0.0
115200	1.0
115800	0.0
116400	1.0
117000	1.0
117600	0.0
118200	0.0
118800	0.0
119400	0.0
120000	1.0
120600	0.0
121200	0.0
121800	1.0
122400	0.0
123000	0.0
123600	1.0
124200	0.0
124800	0.0
125400	1.0
126000	1.0
126600	0.0
127200	0.0
127800	1.0
128400	0.0
129000	1.0
129600	0.0
130200	1.0
130800	0.0
131400	0.0
132000	0.0
132600	1.0
133200	0.0
133800	0.0
134400	0.0
135000	1.0
135600	0.0
136200	0.0
136800	1.0
137400	0.0
138000	1.0
138600	0.0
139200	1.0
139800	0.0
140400	0.0
141000	1.0
141600	0.0
142200	1.0
142800	0.0
143400	0.0
144000	1.0
144600	0.0
145200	0.0
145800	1.0
146400	0.0
147000	0.0
147600	0.0
148200	0.0
148800	1.0
149400	0.0
150000	0.0
150600	0.0
151200	1.0
151800	0.0
152400	0.0
153000	0.0
153600	0.0
154200	1.0
154800	0.0
155400	0.0
156000	0.0
156600	0.0
157200	1.0
157800	0.0
158400	1.0
159000	0.0
159600	1.0
160200	0.0
160800	0.0
161400	0.0
162000	0.0
162600	1.0
163200	0.0
163800	0.0
164400	0.0
165000	1.0
165600	1.0
166200	0.0
166800	1.0
167400	0.0
168000	0.0
168600	0.0
169200	1.0
169800	0.0
170400	0.0
171000	1.0
171600	0.0
172200	0.0
172800	0.0
173400	0.0
174000	1.0
174600	1.0
175200	0.0
175800	0.0
176400	0.0
177000	1.0
177600	0.0
178200	0.0
178800	0.0
179400	0.0
180000	0.0
180600	0.0
181200	1.0
181800	0.0
182400	1.0
183000	0.0
183600	1.0
184200	0.0
184800	0.0
185400	0.0
186000	0.0
186600	0.0
187200	0.0
187800	0.0
188400	0.0
189000	0.0
189600	0.0
190200	1.0
190800	0.0
191400	0.0
192000	1.0
192600	0.0
193200	0.0
193800	0.0
194400	1.0
195000	0.0
195600	0.0
196200	1.0
196800	2.0
197400	0.0
198000	0.0
198600	1.0
199200	0.0
199800	1.0
200400	0.0
201000	0.0
201600	0.0
202200	0.0
202800	0.0
203400	0.0
204000	0.0
204600	0.0
205200	1.0
205800	1.0
206400	0.0
207000	0.0
207600	0.0
208200	1.0
208800	0.0
209400	0.0
210000	0.0
210600	0.0
211200	1.0
211800	1.0
212400	0.0
213000	0.0
213600	0.0
214200	1.0
214800	0.0
215400	0.0
216000	2.0
216600	0.0
217200	0.0
217800	0.0
218400	1.0
219000	0.0
219600	0.0
220200	1.0
220800	0.0
221400	1.0
222000	0.0
222600	1.0
223200	0.0
223800	0.0
224400	0.0
225000	1.0
225600	0.0
226200	0.0
226800	1.0
227400	0.0
228000	1.0
228600	0.0
229200	0.0
229800	1.0
230400	0.0
231000	0.0
231600	0.0
232200	1.0
232800	0.0
233400	1.0
234000	0.0
234600	0.0
235200	0.0
235800	0.0
236400	0.0
237000	2.0
237600	0.0
238200	0.0
238800	1.0
239400	0.0
240000	0.0
240600	1.0
241200	0.0
241800	1.0
242400	0.0
243000	0.0
243600	1.0
244200	0.0
244800	1.0
245400	0.0
246000	0.0
246600	1.0
247200	0.0
247800	0.0
248400	0.0
249000	0.0
249600	1.0
250200	0.0
250800	1.0
251400	1.0
252000	0.0
252600	0.0
253200	0.0
253800	0.0
254400	1.0
255000	1.0
255600	0.0
256200	0.0
256800	1.0
257400	0.0
258000	0.0
258600	1.0
259200	0.0
259800	0.0
260400	1.0
261000	0.0
261600	0.0
262200	1.0
262800	0.0
263400	0.0
264000	1.0
264600	0.0
265200	0.0
265800	0.0
266400	0.0
267000	1.0
267600	0.0
268200	1.0
268800	0.0
269400	0.0
270000	1.0
270600	0.0
271200	0.0
271800	1.0
272400	0.0
273000	0.0
273600	1.0
274200	0.0
274800	1.0
275400	1.0
276000	0.0
276600	1.0
277200	1.0
277800	0.0
278400	1.0
279000	1.0
279600	1.0
280200	0.0
280800	1.0
281400	0.0
282000	1.0
282600	0.0
283200	0.0
283800	0.0
284400	0.0
285000	1.0
285600	0.0
286200	1.0
286800	0.0
287400	0.0
288000	1.0
288600	0.0
289200	0.0
289800	0.0
290400	1.0
291000	0.0
291600	0.0
292200	0.0
292800	2.0
293400	0.0
294000	0.0
294600	0.0
295200	0.0
295800	0.0
296400	1.0
297000	1.0
297600	0.0
298200	0.0
298800	0.0
299400	0.0
300000	0.0
300600	0.0
301200	0.0
301800	0.0
302400	0.0
303000	0.0
303600	0.0
304200	0.0
304800	0.0
305400	0.0
306000	1.0
306600	0.0
307200	0.0
307800	1.0
308400	0.0
309000	1.0
309600	0.0
310200	0.0
310800	0.0
311400	0.0
312000	1.0
312600	0.0
313200	0.0
313800	0.0
314400	0.0
315000	0.0
315600	0.0
316200	0.0
316800	0.0
317400	0.0
318000	0.0
318600	0.0
319200	0.0
319800	0.0
320400	0.0
321000	0.0
321600	0.0
322200	0.0
322800	0.0
323400	0.0
324000	0.0
324600	0.0
325200	0.0
325800	0.0
326400	0.0
327000	0.0
327600	0.0
328200	0.0
328800	0.0
329400	0.0
330000	0.0
330600	0.0
331200	0.0
331800	0.0
332400	0.0
333000	0.0
333600	0.0
334200	0.0
334800	0.0
335400	0.0
336000	0.0
336600	0.0
337200	0.0
337800	0.0
338400	0.0
339000	0.0
339600	0.0
340200	0.0
340800	0.0
341400	0.0
342000	0.0
342600	0.0
343200	0.0
343800	0.0
344400	0.0
345000	0.0
345600	0.0
346200	0.0
346800	0.0
347400	0.0
